日期,二林,南投,埔里,大里,彰化,忠明,沙鹿,竹山,線西,西屯,豐原,三重,中壢,中山,古亭,土城,基隆,士林,大同,大園,平鎮,新店,新莊,松山,板橋,林口,桃園,永和,汐止,淡水,菜寮,萬華,萬里,觀音,陽明,龍潭,三義,新竹,湖口,竹東,苗栗,頭份,冬山,宜蘭,臺東,花蓮,關山,仁武,前金,前鎮,大寮,小港,屏東,左營,復興,恆春,林園,楠梓,橋頭,潮州,美濃,鳳山,善化,嘉義,安南,崙背,斗六,新港,新營,朴子,臺南,臺西,麥寮
2016-03-11,25.08,32.91,15.93,20.75,23.15,20.89,23.46,25.2,25.92,24.04,16.65,19.54,19.13,19.57,16.45,18.44,17.26,15.57,23.03,19.46,20.6,19.47,24.02,17.37,22.19,17.66,18.2,17.94,18.73,20.51,20.47,19.22,13.64,20.42,6.63,20.91,10.88,18.62,22.05,19.68,25.53,17.56,6.11,12.83,7.73,12.09,10.02,36.01,38.88,27.69,40.67,38.87,35.36,39.52,37.74,5.67,33.37,31.17,31.86,38.82,29.1,35.95,32.74,36.04,31.82,30.72,31.15,29.56,31.39,35.29,36.16,28.57,29.89
2016-03-18,31.73,41.8,24.64,32.97,32.84,31.84,33.45,31.36,37.36,34.43,25.95,27.33,22.5,25.56,21.88,24.07,21.21,20.79,24.45,23.5,22.72,24.69,26.87,24.85,28.58,20.84,23.19,23.34,24.55,25.78,24.3,24.19,21.0,25.16,11.16,23.23,17.31,23.65,24.85,27.41,33.45,23.46,12.41,18.8,12.77,20.17,13.81,46.83,41.11,30.3,42.61,38.8,38.64,44.76,36.97,12.06,38.63,36.87,33.2,42.68,29.97,39.84,38.69,39.41,42.78,40.29,37.74,36.31,37.26,39.22,44.42,34.03,35.94
2016-03-25,43.58,36.33,27.29,28.72,39.8,35.9,35.97,40.08,44.55,37.81,31.29,31.46,38.1,33.12,31.53,32.28,28.64,29.91,32.37,37.26,34.37,31.21,33.49,30.88,36.29,32.87,36.29,30.79,29.63,33.14,29.13,32.57,25.87,42.14,21.52,40.42,28.54,33.36,38.67,33.69,39.77,31.13,18.64,23.19,19.61,23.41,19.12,39.8,42.67,33.53,41.98,35.6,34.51,44.18,41.82,14.81,36.89,38.55,35.08,35.05,32.09,39.57,44.25,43.49,50.09,51.39,45.05,46.49,47.73,51.62,50.29,46.39,45.22
2016-04-01,39.92,48.03,38.17,38.4,44.63,44.94,45.41,44.67,50.01,47.41,50.43,38.25,41.83,39.29,40.62,37.85,32.43,37.27,37.81,36.84,44.64,38.2,39.6,38.19,44.61,40.56,41.58,34.4,36.69,39.58,36.0,38.32,33.75,38.95,27.3,47.29,39.86,37.76,40.07,45.18,48.18,34.22,23.86,25.8,18.11,23.37,15.86,37.9,39.21,29.78,36.75,34.54,38.7,38.22,32.61,13.08,34.78,34.21,28.29,31.54,30.68,35.54,40.7,43.61,45.31,44.51,47.6,41.6,44.38,44.55,43.81,41.62,40.26
2016-04-08,28.7,31.15,22.76,20.35,30.19,26.14,30.08,28.61,35.33,30.22,29.95,20.16,24.83,22.47,25.84,20.76,15.33,19.29,20.93,19.85,23.99,23.79,24.27,20.91,26.13,22.13,23.59,20.42,22.27,23.36,21.21,22.05,16.49,21.91,10.38,27.49,24.05,22.27,25.41,29.21,33.57,21.96,16.48,18.53,12.46,16.73,10.4,21.81,24.27,19.06,15.84,25.8,22.06,24.49,19.12,11.08,20.25,20.94,16.85,18.58,15.23,19.14,23.5,27.93,26.28,34.31,32.2,30.34,26.88,31.46,25.61,29.2,30.83
2016-04-15,26.05,27.97,25.18,25.53,23.09,21.74,22.51,26.55,28.44,25.3,24.98,21.06,21.96,22.51,23.76,20.51,17.4,18.69,22.99,23.22,23.12,21.32,26.58,21.37,25.44,22.31,23.52,20.83,20.82,22.75,20.65,22.29,17.92,22.89,10.68,22.36,17.74,20.12,22.77,23.35,29.54,19.16,12.02,12.21,10.55,12.61,9.86,20.58,22.62,16.98,20.7,17.06,25.07,22.87,18.42,8.77,19.75,21.86,17.96,30.78,19.37,20.63,23.92,25.39,23.71,28.19,28.43,23.76,25.21,26.84,19.22,25.08,25.55
2016-04-22,23.69,24.02,17.88,22.45,22.87,21.16,20.34,20.39,27.23,26.36,25.25,27.27,30.43,28.93,24.43,22.46,21.24,26.24,28.72,26.87,30.21,24.31,29.61,22.66,28.37,28.51,28.99,24.91,21.21,24.99,25.03,27.52,23.48,27.78,14.84,31.69,20.73,24.32,28.47,29.59,32.61,23.17,18.57,19.77,11.56,18.02,10.86,19.16,16.99,13.63,17.22,10.75,19.71,18.19,12.84,8.64,16.46,17.38,14.2,18.66,16.58,18.84,19.53,20.05,18.41,27.33,23.24,22.52,22.87,25.15,20.0,23.14,24.9
2016-04-29,35.46,30.85,21.72,31.52,30.28,28.98,29.26,30.23,36.27,33.42,35.14,36.53,37.64,38.37,34.62,30.21,30.25,36.46,35.58,37.7,35.99,32.24,38.88,33.74,39.16,35.53,39.14,31.01,30.79,32.67,32.37,34.78,29.66,40.99,26.81,38.83,28.14,31.51,35.39,34.57,40.14,28.51,27.36,25.55,19.17,22.97,15.51,34.88,34.63,25.39,30.44,27.11,37.38,38.3,26.74,12.78,30.59,32.53,27.64,31.89,28.64,32.09,35.1,33.18,38.75,41.43,34.48,36.17,36.6,38.67,38.43,36.41,37.27
2016-05-06,19.31,21.05,16.26,20.64,17.98,17.19,16.32,18.27,20.38,22.83,22.73,19.62,21.97,19.46,20.49,17.25,14.64,18.79,20.58,19.74,19.64,17.5,22.9,17.75,20.81,21.04,23.18,17.11,16.3,19.42,18.43,18.89,18.42,18.76,15.51,24.59,19.07,16.88,20.16,26.28,27.45,16.63,10.54,12.74,7.0,12.03,8.11,12.38,13.24,9.18,8.79,8.2,14.5,13.32,8.58,3.17,8.85,13.49,8.89,12.62,13.63,10.81,16.74,16.94,17.7,23.0,20.72,18.72,17.68,19.23,16.34,19.46,18.67
2016-05-13,24.76,25.58,19.1,22.08,22.58,19.63,18.99,25.29,25.34,24.09,22.76,13.94,17.72,14.1,12.3,11.68,11.28,11.8,14.33,18.06,16.79,12.55,18.21,12.05,15.48,17.7,15.54,11.08,11.38,15.22,13.83,14.67,14.47,20.43,9.6,18.25,18.07,18.14,21.3,20.19,29.57,18.56,9.46,10.72,6.24,9.72,6.85,25.72,26.01,19.66,22.03,20.9,23.42,28.5,20.08,3.2,24.12,23.0,19.27,22.93,20.6,21.25,24.84,25.41,25.87,28.02,25.11,25.33,25.63,27.66,26.47,28.77,26.47
2016-05-20,26.16,27.04,21.09,28.51,26.75,26.47,21.3,21.01,25.99,29.01,27.92,22.87,26.57,22.91,19.14,18.73,12.8,15.94,22.64,22.6,23.6,18.73,24.38,20.57,26.48,23.84,23.88,18.59,17.68,19.46,19.96,22.2,15.53,24.9,11.46,27.69,18.46,18.77,23.69,23.38,28.06,18.66,13.51,13.12,7.43,9.42,6.74,19.74,19.28,14.86,17.83,15.11,20.77,17.96,13.56,3.3,15.27,18.66,14.18,17.49,14.43,16.9,19.76,24.82,24.47,32.36,24.82,26.19,24.51,28.56,21.36,25.75,27.77
2016-05-27,11.92,13.96,10.59,12.46,12.85,11.2,8.73,7.76,13.9,12.29,15.79,17.37,14.76,17.01,12.08,12.3,12.46,15.15,16.09,16.71,14.27,13.47,20.72,15.01,11.48,16.92,14.64,11.87,13.94,15.66,14.73,15.03,13.14,15.69,10.56,16.47,8.9,9.14,14.54,13.61,18.99,10.56,11.24,10.05,9.88,11.31,8.75,8.66,9.12,6.84,6.93,3.54,13.58,8.65,5.96,2.63,10.3,10.81,7.05,12.6,10.16,7.4,8.4,9.33,10.21,14.6,9.9,11.61,10.58,11.84,8.61,10.38,9.72
2016-06-03,13.5,13.71,10.39,13.29,13.39,13.1,11.21,9.65,15.66,14.89,15.66,16.37,16.12,14.53,12.41,11.77,12.89,14.25,16.17,17.83,14.64,13.37,18.94,14.05,16.52,17.62,16.03,12.09,13.83,14.66,14.46,14.5,12.74,18.03,10.35,15.87,8.6,11.5,15.55,13.69,18.97,11.76,9.15,7.63,7.6,11.61,7.24,9.65,9.72,8.73,10.02,6.02,14.0,9.27,7.68,2.62,8.91,10.11,6.83,11.11,9.72,8.24,8.99,8.96,9.21,15.41,10.09,11.69,10.75,13.08,11.06,11.5,11.69
2016-06-10,9.02,11.2,7.9,7.51,8.51,7.17,6.83,4.13,11.31,8.25,10.32,11.47,9.06,10.11,8.39,6.51,8.65,10.25,10.09,9.63,9.62,8.19,6.76,8.52,10.97,12.51,9.04,7.22,6.93,11.34,10.64,10.73,7.67,9.59,6.27,7.61,4.99,5.11,8.61,8.33,13.33,6.47,7.97,6.3,6.19,12.68,4.55,8.43,8.96,8.08,7.34,9.05,11.14,8.47,5.86,2.79,8.57,9.32,5.54,8.58,5.79,7.63,7.76,6.56,9.46,11.78,7.36,8.77,7.15,11.54,8.15,6.5,7.54
2016-06-17,13.9,13.6,10.36,12.1,12.9,11.11,7.98,9.09,12.36,11.94,15.62,14.54,11.21,13.79,14.02,10.97,12.93,13.8,14.71,13.5,10.96,11.97,8.48,14.41,18.32,15.04,11.95,10.96,13.95,13.85,13.54,14.08,9.99,13.94,11.94,11.55,5.27,7.95,11.1,12.47,17.92,8.08,8.39,7.74,5.55,10.42,6.45,9.96,10.12,7.33,6.97,6.5,16.32,9.78,6.33,1.51,7.77,11.28,7.07,9.14,8.59,9.17,11.72,10.17,10.54,17.02,10.1,13.03,10.3,15.41,9.85,12.7,11.65
2016-06-24,20.33,15.47,11.78,11.09,13.93,10.4,9.08,11.18,13.16,12.05,14.73,14.55,12.69,13.8,14.23,12.78,14.51,14.89,15.64,13.2,12.14,14.0,16.56,16.41,18.1,15.69,14.95,13.26,16.66,16.23,14.51,14.68,12.39,14.17,11.72,11.98,5.56,8.39,13.18,12.29,17.4,8.77,7.75,9.6,3.96,8.55,5.11,7.78,9.03,5.6,7.66,4.18,10.33,7.93,4.46,2.2,4.33,10.79,5.67,8.8,7.39,7.33,10.15,11.04,7.99,18.31,13.7,14.51,10.28,16.67,9.0,13.92,13.28
2016-07-01,18.61,15.85,13.57,15.16,14.26,13.58,9.98,12.62,15.42,15.76,19.92,12.09,10.61,11.05,9.13,8.87,7.63,10.81,12.38,11.47,10.62,10.01,12.01,9.87,5.19,12.68,12.3,7.75,9.07,13.63,11.09,12.36,5.43,11.8,6.23,11.48,8.68,7.02,11.71,12.98,18.99,7.84,4.52,7.9,4.31,7.02,5.06,11.88,13.42,11.57,13.88,6.14,14.67,12.53,8.89,1.77,11.6,14.62,9.22,13.6,10.77,11.36,12.45,11.81,11.71,19.72,14.96,13.95,12.22,16.08,12.63,13.31,13.23
2016-07-08,6.95,10.35,8.05,7.42,8.68,7.32,6.6,5.09,8.92,7.87,13.25,12.09,9.94,9.98,10.96,7.74,11.22,11.94,12.92,11.7,9.14,9.66,10.93,10.26,6.29,12.7,10.82,8.28,9.74,13.28,9.41,11.5,8.12,10.63,7.0,9.33,2.92,4.82,10.21,11.27,14.06,7.38,5.08,9.2,7.67,9.66,5.99,7.45,10.54,8.93,6.99,5.43,9.18,7.36,6.09,1.87,7.92,11.57,5.41,10.46,5.58,7.67,6.78,6.76,8.69,12.16,7.62,6.82,6.5,8.6,7.61,7.61,5.64
2016-07-15,12.16,14.97,12.71,13.45,15.22,12.07,12.27,11.01,15.42,12.61,16.08,15.29,15.44,15.03,12.52,11.23,15.53,16.8,15.39,14.72,15.19,13.15,14.11,14.9,10.98,18.96,14.9,11.34,12.9,17.0,12.65,15.48,11.46,14.34,12.78,13.04,7.17,9.78,14.09,14.29,19.2,11.18,9.07,12.57,11.21,11.11,8.12,10.62,12.2,10.98,13.75,5.28,16.29,10.9,8.66,2.05,12.85,15.03,7.03,15.14,9.93,10.59,10.89,10.2,11.32,18.24,13.34,12.79,11.36,13.48,13.09,13.76,9.71
2016-07-22,15.42,20.48,19.07,19.1,21.32,19.36,16.36,17.04,20.22,20.37,24.08,22.88,23.93,22.3,20.25,19.16,17.88,21.68,20.58,21.29,25.02,21.13,21.0,23.78,21.38,25.12,23.76,19.71,18.12,20.53,18.25,22.83,16.45,19.2,19.45,23.03,13.83,14.93,19.66,21.07,13.67,13.89,10.66,13.76,9.51,11.41,9.33,13.3,13.2,13.66,16.71,7.7,18.12,12.9,10.28,3.57,15.91,17.02,8.33,15.92,10.99,12.63,12.91,15.93,13.11,21.87,17.12,16.0,12.78,16.32,13.47,16.75,13.78
2016-07-29,14.94,22.31,15.95,20.02,18.44,19.44,18.47,16.83,20.25,21.15,21.81,15.69,17.74,14.37,14.19,12.96,11.17,15.48,15.23,19.36,20.44333333333333,12.28,12.21,13.77,12.37,20.01,16.24,12.09,9.49,17.28,12.89,16.01,8.77,18.88,10.87,15.93,13.06,10.9,16.39,14.94,12.77,13.11,6.57,10.93,9.75,9.78,6.81,14.23,17.62,16.04,16.42,8.6,18.52,15.35,12.42,3.58,17.23,16.51,8.7,15.57,8.41,15.27,14.43,17.16,15.4,22.57,17.54,18.32,15.45,18.79,14.34,20.66,16.65
2016-08-05,13.67,21.36,16.21,17.61,19.56,16.6,16.52,18.14,16.98,17.97,18.58,12.88,15.05,12.39,9.31,8.02,9.03,11.34,12.17,13.77,15.866666666666664,10.08,9.39,11.56,3.36,14.57,13.55,10.6,5.63,14.01,10.54,13.28,8.0,13.86,6.64,14.09,10.36,8.25,14.31,13.5,12.63,11.39,6.94,9.77,7.74,11.16,7.64,13.51,15.87,15.32,15.93,7.47,16.64,14.99,12.07,4.95,15.52,15.79,7.88,15.94,7.8,13.32,13.64,18.93,16.3,20.25,18.3,16.09,16.39,16.91,15.12,16.44,15.68
2016-08-12,7.62,16.41,11.99,13.12,14.48,12.21,14.58,11.3,14.47,14.13,15.4,9.57,16.28,7.67,7.56,7.54,5.29,8.5,9.45,16.11,11.29,7.9,9.36,7.77,5.32,14.57,12.27,8.08,5.94,12.66,9.48,9.86,5.04,16.31,4.9,16.27,6.81,8.46,15.34,15.1,9.85,10.51,3.51,6.46,5.59,12.125,4.33,7.25,8.26,6.42,5.81,6.17,8.2,8.68,5.66,1.5,6.15,11.16,4.94,6.44,4.1,6.68,9.39,11.52,10.96,15.55,12.11,13.41,10.17,13.2,10.43,12.94,12.89
2016-08-19,15.23,27.96,27.26,24.45,24.59,22.93,22.32,23.67,20.02,26.05,26.33,15.82,19.7,16.19,15.56,13.44,15.72,16.55,17.13,18.99,14.26,15.12,13.3,14.74,12.5,21.86,18.11,14.43,13.14,18.31,14.39,16.71,13.48,18.85,12.26,18.11,17.38,14.15,19.27,19.99,18.76,15.87,10.33,12.84,10.51,13.09,8.34,20.48,20.12,18.73,21.05,14.57,21.48,19.77,16.93,7.08,21.54,19.72,13.17,20.56,12.82,17.88,20.79,22.53,22.04,25.85,23.64,22.45,20.6,25.33,22.11,22.9,21.0
2016-08-26,26.22,35.71,30.94,33.74,32.38,33.26,30.76,32.66,30.92,33.91,32.93,22.43,27.82,26.99,21.67,20.97,20.24,22.05,22.8,27.35,21.25,22.05,19.34,21.44,21.3,28.42,25.44,20.98,23.13,25.61,20.06,22.76,18.53,27.89,20.89,26.77,24.22,22.92,24.68,25.57,24.77,24.35,12.98,15.08,14.95,18.31,11.88,26.74,25.57,22.97,30.32,20.53,28.55,26.39,21.52,12.86,30.18,25.86,19.37,26.46,19.25,24.69,28.56,37.3,30.66,38.07,34.6,33.29,32.58,31.37,30.89,34.27,33.82
2016-09-02,5.76,15.04,15.27,12.25,12.58,10.64,13.36,9.86,9.53,11.9,10.63,15.32,16.79,13.18,12.93,11.98,11.47,13.5,15.09,14.95,11.02,13.57,13.07,13.42,12.69,17.73,13.94,12.97,13.33,15.32,13.79,14.77,10.1,14.28,8.88,15.7,4.13,8.92,14.87,17.35,5.5,12.53,8.38,10.16,8.11,13.44,8.09,7.69,9.06,5.51,10.83,5.81,9.35,8.91,6.98,2.5,6.08,9.35,5.6,6.89,4.66,6.5,7.51,8.62,7.47,13.35,8.66,10.78,7.09,9.79,8.31,10.89,9.77
2016-09-09,7.79,15.0,15.03,12.05,13.47,13.28,13.82,12.25,15.49,12.87,11.84,11.22,12.4,9.11,10.25,8.28,5.44,10.08,10.53,11.41,8.89,8.97,9.72,8.38,8.88,15.45,11.37,8.54,8.79,13.02,11.07,10.99,8.1,12.52,6.15,11.6,4.75,7.0,13.14,15.26,8.7,9.92,3.88,5.96,3.88,7.84,5.18,11.94,12.51,9.86,9.77,8.82,13.96,14.65,9.62,2.94,11.73,13.39,8.73,12.09,6.88,11.04,10.88,12.71,11.18,16.76,10.79,11.66,11.75,13.67,11.46,14.08,13.03
2016-09-16,13.46,23.55,18.44,18.99,19.15,15.5,17.06,20.17,21.51,17.68,15.92,12.9,14.24,11.86,11.79,11.31,10.29,12.14,13.6,13.76,9.8,12.41,9.95,10.41,12.1,17.91,12.75,10.88,11.54,15.93,12.65,12.7,9.94,16.6,4.54,13.61,8.31,10.01,13.23,15.55,13.08,12.42,6.86,8.04,7.35,11.34,9.24,23.27,23.6,20.0,13.84,19.99,20.22,26.08,19.54,7.51,23.66,26.29,17.85,24.84,13.21,19.35,21.88,24.36,23.17,22.82,22.26,20.66,22.8,23.41,23.78,22.7,20.65
2016-09-23,10.99,23.88,20.43,16.7,18.58,17.29,19.11,22.81,25.31,17.59,18.29,15.52,12.65,15.24,14.79,10.31,12.93,15.57,15.16,16.48,10.73,15.79,16.3,14.18,15.62,18.58,13.6,12.11,11.96,15.5,14.68,14.93,14.9,17.05,9.37,13.27,8.07,8.8,12.25,15.22,11.17,11.01,9.2,10.92,11.68,12.0,6.19,27.08,27.97,25.4,20.16,26.67,29.89,29.74,26.85,12.08,26.84,23.11,25.26,30.89,19.62,27.49,23.79,24.52,23.36,21.1,19.78,18.32,21.64,23.59,27.41,17.79,15.91
2016-09-30,22.76,30.41,23.43,26.86,29.39,28.76,26.3,28.42,35.25,30.46,26.62,12.08,14.95,10.36,10.9,9.53,7.59,12.44,11.67,14.63,11.13,10.73,11.28,11.02,11.49,14.61,12.13,9.05,10.13,15.49,10.3,11.95,10.965,16.97,5.91,15.03,12.67,12.92,15.8,21.33,18.52,17.49,7.41,8.44,5.65,9.99,4.66,24.27,25.72,25.24,16.95,22.75,25.47,27.33,24.96,6.67,21.4,20.53,18.4,22.57,13.24,22.44,26.76,29.69,29.13,34.06,29.02,25.97,24.9,27.64,28.28,26.92,25.3
2016-10-07,10.92,18.27,15.55,10.66,13.51,12.89,11.63,14.86,19.4,11.85,12.94,9.15,7.45,6.63,7.48,6.54,5.46,6.85,8.62,9.35,6.25,10.79,7.68,7.11,8.62,8.87,6.98,6.11,3.02,8.91,7.77,8.54,7.03,10.55,2.81,7.63,6.12,9.05,11.67,14.78,11.97,10.82,2.37,2.36,3.3,6.97,4.23,19.92,21.29,18.0,13.56,16.68,16.17,24.18,17.43,2.63,16.2,16.71,14.71,14.83,8.29,17.58,18.02,17.05,17.15,18.45,14.09,14.25,14.13,14.67,18.95,14.14,15.68
2016-10-14,36.14,44.05,36.86,45.4,47.36,47.87,41.09,41.31,41.98,49.87,52.18,8.58,8.0,7.88,6.75,5.41,6.24,6.97,8.98,9.73,8.62,10.87,9.96,8.42,5.36,9.8,7.72,5.8,4.48,9.05,6.49,8.89,7.57,12.19,3.7,9.39,35.12,16.38,14.84,29.5,36.67,27.93,4.17,3.93,5.03,7.9,4.67,40.23,37.65,29.36,36.71,35.16,43.86,43.34,30.05,3.57,42.31,31.07,29.01,40.58,24.76,39.54,38.6,40.52,34.34,46.64,46.87,37.48,36.23,29.89,36.44,30.63,33.19
2016-10-21,21.36,26.88,22.52,27.11,30.21,31.12,26.23,26.54,31.08,32.01,30.89,21.74,25.48,23.04,20.88,21.53,15.26,21.55,22.4,24.51,24.83,23.56,24.39,20.13,25.76,27.25,24.89,19.67,18.38,21.99,20.21,24.29,15.96,27.59,16.76,25.73,17.3,18.28,23.37,25.17,20.98,21.65,6.15,6.61,5.0,8.87,4.87,21.26,20.18,15.32,16.5,16.97,21.53,24.28,15.7,4.32,21.37,18.86,14.81,24.03,16.09,18.12,21.03,23.44,21.23,31.04,28.1,25.26,23.3,22.07,20.13,24.7,25.04
2016-10-28,24.52,24.22,23.16,19.42,23.19,19.84,16.36,27.69,24.63,19.83,18.94,14.76,14.43,15.56,15.2,13.36,11.05,12.85,13.94,14.02,13.08,16.14,11.82,12.37,11.9,15.36,14.47,12.38,13.87,14.29,12.8,14.9,10.35,15.5,6.36,14.49,9.39,12.32,14.91,18.87,14.65,16.13,3.59,6.12,5.15,7.96,7.15,37.85,39.41,32.49,35.6,35.21,42.95,43.66,33.19,5.68,41.39,31.75,28.18,44.17,32.56,36.51,33.47,30.26,33.35,32.47,27.54,29.25,31.11,28.56,31.66,31.7,28.17
