region,year,week,value
中彰投,2019,29,13.71
北北基桃竹苗,2019,29,30.08
宜花東,2019,29,13.68
雲嘉南,2019,29,13.27
高屏,2019,29,14.14
中彰投,2019,30,13.98
北北基桃竹苗,2019,30,30.09
宜花東,2019,30,12.92
雲嘉南,2019,30,13.91
高屏,2019,30,14.22
中彰投,2019,31,12.22
北北基桃竹苗,2019,31,27.88
宜花東,2019,31,15.82
雲嘉南,2019,31,12.33
高屏,2019,31,12.4
中彰投,2019,32,13.1
北北基桃竹苗,2019,32,26.46
宜花東,2019,32,14.5
雲嘉南,2019,32,12.14
高屏,2019,32,11.69
中彰投,2019,33,11.32
北北基桃竹苗,2019,33,24.81
宜花東,2019,33,10.84
雲嘉南,2019,33,11.71
高屏,2019,33,13.98
中彰投,2019,34,14.02
北北基桃竹苗,2019,34,28.39
宜花東,2019,34,13.83
雲嘉南,2019,34,13.19
高屏,2019,34,12.6
中彰投,2019,35,13.25
北北基桃竹苗,2019,35,32.53
宜花東,2019,35,17.84
雲嘉南,2019,35,13.88
高屏,2019,35,13.98
中彰投,2019,36,13.77
北北基桃竹苗,2019,36,38.08
宜花東,2019,36,16.91
雲嘉南,2019,36,13.54
高屏,2019,36,13.52
中彰投,2019,37,8.95
北北基桃竹苗,2019,37,27.01
宜花東,2019,37,12.06
雲嘉南,2019,37,8.42
高屏,2019,37,7.92
中彰投,2019,38,7.88
北北基桃竹苗,2019,38,23.8
宜花東,2019,38,8.99
雲嘉南,2019,38,8.45
高屏,2019,38,8.14
中彰投,2019,39,15.57
北北基桃竹苗,2019,39,27.34
宜花東,2019,39,13.71
雲嘉南,2019,39,13.65
高屏,2019,39,9.03
中彰投,2019,40,13.41
北北基桃竹苗,2019,40,32.76
宜花東,2019,40,13.14
雲嘉南,2019,40,10.82
高屏,2019,40,9.45
中彰投,2019,41,11.34
北北基桃竹苗,2019,41,18.89
宜花東,2019,41,8.38
雲嘉南,2019,41,9.78
高屏,2019,41,9.51
中彰投,2019,42,10.4
北北基桃竹苗,2019,42,19.95
宜花東,2019,42,9.69
雲嘉南,2019,42,11.54
高屏,2019,42,12.84
中彰投,2019,43,13.35
北北基桃竹苗,2019,43,22.9
宜花東,2019,43,9.56
雲嘉南,2019,43,14.09
高屏,2019,43,11.45
中彰投,2019,44,12.39
北北基桃竹苗,2019,44,18.62
宜花東,2019,44,11.64
雲嘉南,2019,44,12.52
高屏,2019,44,12.66
中彰投,2019,45,12.34
北北基桃竹苗,2019,45,23.45
宜花東,2019,45,12.62
雲嘉南,2019,45,13.22
高屏,2019,45,12.58
中彰投,2019,46,17.46
北北基桃竹苗,2019,46,32.31
宜花東,2019,46,11.59
雲嘉南,2019,46,16.28
高屏,2019,46,13.02
中彰投,2019,47,17.86
北北基桃竹苗,2019,47,30.2
宜花東,2019,47,14.47
雲嘉南,2019,47,18.43
高屏,2019,47,16.23
中彰投,2019,48,14.78
北北基桃竹苗,2019,48,24.81
宜花東,2019,48,13.87
雲嘉南,2019,48,14.14
高屏,2019,48,14.62
中彰投,2019,49,17.14
北北基桃竹苗,2019,49,27.84
宜花東,2019,49,14.88
雲嘉南,2019,49,15.18
高屏,2019,49,17.29
中彰投,2019,50,31.77
北北基桃竹苗,2019,50,41.22
宜花東,2019,50,15.73
雲嘉南,2019,50,24.01
高屏,2019,50,16.53
中彰投,2019,51,38.56
北北基桃竹苗,2019,51,45.89
宜花東,2019,51,18.78
雲嘉南,2019,51,26.03
高屏,2019,51,22.2
中彰投,2019,52,23.22
北北基桃竹苗,2019,52,50.75
宜花東,2019,52,19.15
雲嘉南,2019,52,16.74
高屏,2019,52,22.6
中彰投,2016,1,120.87
北北基桃竹苗,2016,1,134.85
宜花東,2016,1,75.7
雲嘉南,2016,1,119.05
高屏,2016,1,114.13
中彰投,2016,2,106.74
北北基桃竹苗,2016,2,111.24
宜花東,2016,2,72.47
雲嘉南,2016,2,109.71
高屏,2016,2,113.72
中彰投,2016,3,126.92
北北基桃竹苗,2016,3,121.71
宜花東,2016,3,79.86
雲嘉南,2016,3,134.38
高屏,2016,3,127.54
中彰投,2016,4,109.8
北北基桃竹苗,2016,4,114.24
宜花東,2016,4,70.88
雲嘉南,2016,4,105.26
高屏,2016,4,118.18
中彰投,2016,5,107.68
北北基桃竹苗,2016,5,108.86
宜花東,2016,5,71.46
雲嘉南,2016,5,107.41
高屏,2016,5,115.17
中彰投,2016,6,94.58
北北基桃竹苗,2016,6,111.42
宜花東,2016,6,62.7
雲嘉南,2016,6,95.77
高屏,2016,6,90.48
中彰投,2016,7,103.13
北北基桃竹苗,2016,7,109.14
宜花東,2016,7,64.97
雲嘉南,2016,7,114.12
高屏,2016,7,104.98
中彰投,2016,8,122.84
北北基桃竹苗,2016,8,103.21
宜花東,2016,8,67.12
雲嘉南,2016,8,119.12
高屏,2016,8,122.05
中彰投,2016,9,129.33
北北基桃竹苗,2016,9,124.4
宜花東,2016,9,64.04
雲嘉南,2016,9,116.16
高屏,2016,9,112.5
中彰投,2016,10,122.79
北北基桃竹苗,2016,10,145.01
宜花東,2016,10,62.73
雲嘉南,2016,10,113.97
高屏,2016,10,110.32
中彰投,2016,11,145.85
北北基桃竹苗,2016,11,150.04
宜花東,2016,11,78.26
雲嘉南,2016,11,138.01
高屏,2016,11,127.46
中彰投,2016,12,129.02
北北基桃竹苗,2016,12,138.74
宜花東,2016,12,73.58
雲嘉南,2016,12,112.4
高屏,2016,12,105.62
中彰投,2016,13,119.73
北北基桃竹苗,2016,13,153.45
宜花東,2016,13,71.31
雲嘉南,2016,13,112.52
高屏,2016,13,109.69
中彰投,2016,14,97.01
北北基桃竹苗,2016,14,139.94
宜花東,2016,14,63.12
雲嘉南,2016,14,81.68
高屏,2016,14,80.77
中彰投,2016,15,101.06
北北基桃竹苗,2016,15,129.05
宜花東,2016,15,66.57
雲嘉南,2016,15,80.06
高屏,2016,15,82.36
中彰投,2016,16,96.18
北北基桃竹苗,2016,16,127.27
宜花東,2016,16,60.02
雲嘉南,2016,16,77.58
高屏,2016,16,72.05
中彰投,2016,17,80.35
北北基桃竹苗,2016,17,106.35
宜花東,2016,17,52.38
雲嘉南,2016,17,69.16
高屏,2016,17,64.93
中彰投,2016,18,88.9
北北基桃竹苗,2016,18,119.57
宜花東,2016,18,55.51
雲嘉南,2016,18,77.73
高屏,2016,18,65.99
中彰投,2016,19,78.17
北北基桃竹苗,2016,19,103.8
宜花東,2016,19,47.25
雲嘉南,2016,19,68.44
高屏,2016,19,57.56
中彰投,2016,20,82.66
北北基桃竹苗,2016,20,92.09
宜花東,2016,20,46.19
雲嘉南,2016,20,76.07
高屏,2016,20,70.28
中彰投,2016,21,94.19
北北基桃竹苗,2016,21,120.27
宜花東,2016,21,52.65
雲嘉南,2016,21,72.11
高屏,2016,21,62.82
中彰投,2016,22,48.77
北北基桃竹苗,2016,22,84.1
宜花東,2016,22,42.88
雲嘉南,2016,22,43.9
高屏,2016,22,45.49
中彰投,2016,23,56.71
北北基桃竹苗,2016,23,90.85
宜花東,2016,23,42.77
雲嘉南,2016,23,47.69
高屏,2016,23,48.22
中彰投,2016,24,50.55
北北基桃竹苗,2016,24,76.64
宜花東,2016,24,47.12
雲嘉南,2016,24,51.97
高屏,2016,24,52.85
中彰投,2016,25,53.8
北北基桃竹苗,2016,25,87.4
宜花東,2016,25,37.68
雲嘉南,2016,25,52.99
高屏,2016,25,45.65
中彰投,2016,26,55.18
北北基桃竹苗,2016,26,89.71
宜花東,2016,26,37.25
雲嘉南,2016,26,49.99
高屏,2016,26,38.21
中彰投,2016,27,58.6
北北基桃竹苗,2016,27,72.96
宜花東,2016,27,34.7
雲嘉南,2016,27,52.62
高屏,2016,27,48.24
中彰投,2016,28,42.06
北北基桃竹苗,2016,28,75.8
宜花東,2016,28,38.11
雲嘉南,2016,28,38.96
高屏,2016,28,41.18
中彰投,2016,29,48.75
北北基桃竹苗,2016,29,83.36
宜花東,2016,29,41.07
雲嘉南,2016,29,42.72
高屏,2016,29,44.35
中彰投,2016,30,55.06
北北基桃竹苗,2016,30,92.45
宜花東,2016,30,38.89
雲嘉南,2016,30,43.96
高屏,2016,30,50.58
中彰投,2016,31,62.6
北北基桃竹苗,2016,31,81.14
宜花東,2016,31,39.39
雲嘉南,2016,31,54.72
高屏,2016,31,49.5
中彰投,2016,32,61.95
北北基桃竹苗,2016,32,82.29
宜花東,2016,32,39.06
雲嘉南,2016,32,52.0
高屏,2016,32,54.03
中彰投,2016,33,61.91
北北基桃竹苗,2016,33,81.71
宜花東,2016,33,41.68
雲嘉南,2016,33,56.84
高屏,2016,33,51.59
中彰投,2016,34,58.66
北北基桃竹苗,2016,34,84.91
宜花東,2016,34,41.65
雲嘉南,2016,34,48.95
高屏,2016,34,56.6
中彰投,2016,35,73.84
北北基桃竹苗,2016,35,101.6
宜花東,2016,35,49.56
雲嘉南,2016,35,62.69
高屏,2016,35,63.32
中彰投,2016,36,61.39
北北基桃竹苗,2016,36,91.66
宜花東,2016,36,46.0
雲嘉南,2016,36,55.86
高屏,2016,36,61.86
中彰投,2016,37,66.16
北北基桃竹苗,2016,37,80.17
宜花東,2016,37,37.2
雲嘉南,2016,37,51.77
高屏,2016,37,47.4
中彰投,2016,38,75.18
北北基桃竹苗,2016,38,73.17
宜花東,2016,38,42.86
雲嘉南,2016,38,70.34
高屏,2016,38,64.89
中彰投,2016,39,73.27
北北基桃竹苗,2016,39,68.67
宜花東,2016,39,37.02
雲嘉南,2016,39,60.92
高屏,2016,39,60.83
中彰投,2016,40,86.18
北北基桃竹苗,2016,40,79.33
宜花東,2016,40,43.03
雲嘉南,2016,40,77.12
高屏,2016,40,76.32
中彰投,2016,41,73.9
北北基桃竹苗,2016,41,80.38
宜花東,2016,41,46.09
雲嘉南,2016,41,76.85
高屏,2016,41,71.79
中彰投,2016,42,97.77
北北基桃竹苗,2016,42,68.74
宜花東,2016,42,42.62
雲嘉南,2016,42,83.4
高屏,2016,42,83.68
中彰投,2016,43,94.35
北北基桃竹苗,2016,43,110.62
宜花東,2016,43,47.5
雲嘉南,2016,43,70.38
高屏,2016,43,67.61
中彰投,2016,44,85.82
北北基桃竹苗,2016,44,77.87
宜花東,2016,44,46.32
雲嘉南,2016,44,90.5
高屏,2016,44,96.32
中彰投,2016,45,108.27
北北基桃竹苗,2016,45,108.89
宜花東,2016,45,55.28
雲嘉南,2016,45,98.2
高屏,2016,45,94.69
中彰投,2016,46,128.87
北北基桃竹苗,2016,46,122.84
宜花東,2016,46,60.48
雲嘉南,2016,46,113.99
高屏,2016,46,105.48
中彰投,2016,47,116.04
北北基桃竹苗,2016,47,119.19
宜花東,2016,47,60.19
雲嘉南,2016,47,113.48
高屏,2016,47,116.41
中彰投,2016,48,109.63
北北基桃竹苗,2016,48,91.96
宜花東,2016,48,65.56
雲嘉南,2016,48,108.24
高屏,2016,48,107.79
中彰投,2016,49,114.45
北北基桃竹苗,2016,49,93.69
宜花東,2016,49,66.08
雲嘉南,2016,49,116.43
高屏,2016,49,126.48
中彰投,2016,50,115.4
北北基桃竹苗,2016,50,99.0
宜花東,2016,50,64.95
雲嘉南,2016,50,118.92
高屏,2016,50,119.26
中彰投,2016,51,130.3
北北基桃竹苗,2016,51,123.88
宜花東,2016,51,68.1
雲嘉南,2016,51,125.83
高屏,2016,51,129.29
中彰投,2016,52,115.79
北北基桃竹苗,2016,52,96.12
宜花東,2016,52,64.97
雲嘉南,2016,52,120.57
高屏,2016,52,120.58
中彰投,2017,1,115.75
北北基桃竹苗,2017,1,121.27
宜花東,2017,1,62.6
雲嘉南,2017,1,105.08
高屏,2017,1,110.03
中彰投,2017,2,118.31
北北基桃竹苗,2017,2,99.88
宜花東,2017,2,69.04
雲嘉南,2017,2,117.9
高屏,2017,2,125.28
中彰投,2017,3,100.35
北北基桃竹苗,2017,3,97.55
宜花東,2017,3,65.32
雲嘉南,2017,3,105.2
高屏,2017,3,120.91
中彰投,2017,4,104.06
北北基桃竹苗,2017,4,83.91
宜花東,2017,4,62.43
雲嘉南,2017,4,104.28
高屏,2017,4,120.22
中彰投,2017,5,81.86
北北基桃竹苗,2017,5,86.27
宜花東,2017,5,51.57
雲嘉南,2017,5,79.77
高屏,2017,5,102.55
中彰投,2017,6,97.31
北北基桃竹苗,2017,6,85.51
宜花東,2017,6,59.53
雲嘉南,2017,6,100.95
高屏,2017,6,115.79
中彰投,2017,7,123.13
北北基桃竹苗,2017,7,117.94
宜花東,2017,7,64.26
雲嘉南,2017,7,107.29
高屏,2017,7,112.86
中彰投,2017,8,113.51
北北基桃竹苗,2017,8,120.05
宜花東,2017,8,69.48
雲嘉南,2017,8,104.95
高屏,2017,8,109.57
中彰投,2017,9,115.65
北北基桃竹苗,2017,9,126.75
宜花東,2017,9,66.94
雲嘉南,2017,9,105.05
高屏,2017,9,107.09
中彰投,2017,10,124.49
北北基桃竹苗,2017,10,135.21
宜花東,2017,10,76.18
雲嘉南,2017,10,115.16
高屏,2017,10,116.21
中彰投,2017,11,113.32
北北基桃竹苗,2017,11,114.44
宜花東,2017,11,62.11
雲嘉南,2017,11,104.72
高屏,2017,11,98.22
中彰投,2017,12,107.79
北北基桃竹苗,2017,12,113.53
宜花東,2017,12,58.2
雲嘉南,2017,12,94.16
高屏,2017,12,85.7
中彰投,2017,13,110.99
北北基桃竹苗,2017,13,131.26
宜花東,2017,13,62.33
雲嘉南,2017,13,103.75
高屏,2017,13,91.72
中彰投,2017,14,98.52
北北基桃竹苗,2017,14,124.91
宜花東,2017,14,56.24
雲嘉南,2017,14,85.22
高屏,2017,14,76.08
中彰投,2017,15,107.12
北北基桃竹苗,2017,15,125.15
宜花東,2017,15,60.32
雲嘉南,2017,15,92.3
高屏,2017,15,84.24
中彰投,2017,16,72.54
北北基桃竹苗,2017,16,106.27
宜花東,2017,16,48.9
雲嘉南,2017,16,63.11
高屏,2017,16,62.36
中彰投,2017,17,106.7
北北基桃竹苗,2017,17,124.86
宜花東,2017,17,58.27
雲嘉南,2017,17,93.98
高屏,2017,17,86.97
中彰投,2017,18,101.19
北北基桃竹苗,2017,18,116.4
宜花東,2017,18,47.96
雲嘉南,2017,18,80.42
高屏,2017,18,71.16
中彰投,2017,19,83.43
北北基桃竹苗,2017,19,105.81
宜花東,2017,19,44.91
雲嘉南,2017,19,66.03
高屏,2017,19,59.51
中彰投,2017,20,88.97
北北基桃竹苗,2017,20,95.14
宜花東,2017,20,51.96
雲嘉南,2017,20,77.26
高屏,2017,20,72.49
中彰投,2017,21,83.62
北北基桃竹苗,2017,21,93.33
宜花東,2017,21,46.81
雲嘉南,2017,21,70.79
高屏,2017,21,60.95
中彰投,2017,22,64.28
北北基桃竹苗,2017,22,85.08
宜花東,2017,22,50.03
雲嘉南,2017,22,51.61
高屏,2017,22,49.86
中彰投,2017,23,64.89
北北基桃竹苗,2017,23,94.71
宜花東,2017,23,40.92
雲嘉南,2017,23,55.17
高屏,2017,23,48.58
中彰投,2017,24,54.34
北北基桃竹苗,2017,24,93.59
宜花東,2017,24,45.72
雲嘉南,2017,24,45.9
高屏,2017,24,41.98
中彰投,2017,25,52.52
北北基桃竹苗,2017,25,85.69
宜花東,2017,25,48.21
雲嘉南,2017,25,48.53
高屏,2017,25,44.91
中彰投,2017,26,54.49
北北基桃竹苗,2017,26,82.76
宜花東,2017,26,40.89
雲嘉南,2017,26,46.23
高屏,2017,26,47.15
中彰投,2017,27,55.94
北北基桃竹苗,2017,27,84.91
宜花東,2017,27,35.81
雲嘉南,2017,27,50.44
高屏,2017,27,43.89
中彰投,2017,28,56.61
北北基桃竹苗,2017,28,85.91
宜花東,2017,28,37.2
雲嘉南,2017,28,56.53
高屏,2017,28,49.2
中彰投,2017,29,63.52
北北基桃竹苗,2017,29,78.69
宜花東,2017,29,37.91
雲嘉南,2017,29,61.07
高屏,2017,29,60.47
中彰投,2017,30,61.89
北北基桃竹苗,2017,30,78.17
宜花東,2017,30,36.53
雲嘉南,2017,30,52.7
高屏,2017,30,51.79
中彰投,2017,31,48.08
北北基桃竹苗,2017,31,89.0
宜花東,2017,31,39.21
雲嘉南,2017,31,44.05
高屏,2017,31,49.36
中彰投,2017,32,42.52
北北基桃竹苗,2017,32,72.99
宜花東,2017,32,40.42
雲嘉南,2017,32,35.72
高屏,2017,32,38.33
中彰投,2017,33,57.53
北北基桃竹苗,2017,33,85.33
宜花東,2017,33,37.36
雲嘉南,2017,33,43.83
高屏,2017,33,48.3
中彰投,2017,34,69.06
北北基桃竹苗,2017,34,73.54
宜花東,2017,34,36.6
雲嘉南,2017,34,58.81
高屏,2017,34,58.35
中彰投,2017,35,69.85
北北基桃竹苗,2017,35,67.34
宜花東,2017,35,42.4
雲嘉南,2017,35,60.68
高屏,2017,35,58.47
中彰投,2017,36,58.98
北北基桃竹苗,2017,36,90.93
宜花東,2017,36,39.61
雲嘉南,2017,36,49.49
高屏,2017,36,44.89
中彰投,2017,37,73.88
北北基桃竹苗,2017,37,91.46
宜花東,2017,37,39.69
雲嘉南,2017,37,64.31
高屏,2017,37,57.6
中彰投,2017,38,91.94
北北基桃竹苗,2017,38,107.33
宜花東,2017,38,42.96
雲嘉南,2017,38,75.04
高屏,2017,38,67.43
中彰投,2017,39,73.1
北北基桃竹苗,2017,39,97.57
宜花東,2017,39,43.38
雲嘉南,2017,39,62.04
高屏,2017,39,57.46
中彰投,2017,40,83.22
北北基桃竹苗,2017,40,79.75
宜花東,2017,40,42.69
雲嘉南,2017,40,65.97
高屏,2017,40,67.29
中彰投,2017,41,84.46
北北基桃竹苗,2017,41,56.4
宜花東,2017,41,42.69
雲嘉南,2017,41,75.5
高屏,2017,41,70.86
中彰投,2017,42,69.43
北北基桃竹苗,2017,42,77.76
宜花東,2017,42,41.85
雲嘉南,2017,42,69.05
高屏,2017,42,69.86
中彰投,2017,43,84.65
北北基桃竹苗,2017,43,93.95
宜花東,2017,43,52.74
雲嘉南,2017,43,96.09
高屏,2017,43,90.28
中彰投,2017,44,85.36
北北基桃竹苗,2017,44,87.02
宜花東,2017,44,54.32
雲嘉南,2017,44,95.42
高屏,2017,44,98.58
中彰投,2017,45,99.55
北北基桃竹苗,2017,45,86.44
宜花東,2017,45,57.6
雲嘉南,2017,45,97.1
高屏,2017,45,103.5
中彰投,2017,46,105.4
北北基桃竹苗,2017,46,104.06
宜花東,2017,46,56.96
雲嘉南,2017,46,102.34
高屏,2017,46,99.42
中彰投,2017,47,97.14
北北基桃竹苗,2017,47,92.45
宜花東,2017,47,60.53
雲嘉南,2017,47,99.85
高屏,2017,47,112.86
中彰投,2017,48,96.09
北北基桃竹苗,2017,48,90.36
宜花東,2017,48,55.21
雲嘉南,2017,48,92.56
高屏,2017,48,106.89
中彰投,2017,49,99.66
北北基桃竹苗,2017,49,99.68
宜花東,2017,49,65.0
雲嘉南,2017,49,110.52
高屏,2017,49,119.1
中彰投,2017,50,112.54
北北基桃竹苗,2017,50,95.47
宜花東,2017,50,65.94
雲嘉南,2017,50,115.71
高屏,2017,50,118.28
中彰投,2017,51,100.79
北北基桃竹苗,2017,51,97.49
宜花東,2017,51,58.04
雲嘉南,2017,51,103.73
高屏,2017,51,111.12
中彰投,2017,52,119.82
北北基桃竹苗,2017,52,97.63
宜花東,2017,52,64.41
雲嘉南,2017,52,108.36
高屏,2017,52,103.84
中彰投,2018,1,121.45
北北基桃竹苗,2018,1,100.45
宜花東,2018,1,65.52
雲嘉南,2018,1,110.81
高屏,2018,1,113.56
中彰投,2018,2,95.69
北北基桃竹苗,2018,2,101.66
宜花東,2018,2,61.54
雲嘉南,2018,2,102.05
高屏,2018,2,107.45
中彰投,2018,3,128.24
北北基桃竹苗,2018,3,122.04
宜花東,2018,3,72.39
雲嘉南,2018,3,115.99
高屏,2018,3,125.06
中彰投,2018,4,105.5
北北基桃竹苗,2018,4,84.49
宜花東,2018,4,60.12
雲嘉南,2018,4,102.25
高屏,2018,4,110.3
中彰投,2018,5,93.83
北北基桃竹苗,2018,5,92.54
宜花東,2018,5,62.33
雲嘉南,2018,5,97.91
高屏,2018,5,109.11
中彰投,2018,6,116.3
北北基桃竹苗,2018,6,117.22
宜花東,2018,6,72.41
雲嘉南,2018,6,118.5
高屏,2018,6,114.49
中彰投,2018,7,102.8
北北基桃竹苗,2018,7,116.86
宜花東,2018,7,58.69
雲嘉南,2018,7,98.76
高屏,2018,7,89.6
中彰投,2018,8,110.3
北北基桃竹苗,2018,8,108.9
宜花東,2018,8,58.91
雲嘉南,2018,8,102.89
高屏,2018,8,98.08
中彰投,2018,9,117.89
北北基桃竹苗,2018,9,141.11
宜花東,2018,9,60.58
雲嘉南,2018,9,104.04
高屏,2018,9,92.04
中彰投,2018,10,89.13
北北基桃竹苗,2018,10,90.07
宜花東,2018,10,51.57
雲嘉南,2018,10,94.7
高屏,2018,10,93.75
中彰投,2018,11,121.66
北北基桃竹苗,2018,11,138.61
宜花東,2018,11,57.19
雲嘉南,2018,11,102.6
高屏,2018,11,93.95
中彰投,2018,12,97.96
北北基桃竹苗,2018,12,103.04
宜花東,2018,12,53.76
雲嘉南,2018,12,94.58
高屏,2018,12,83.48
中彰投,2018,13,94.04
北北基桃竹苗,2018,13,91.88
宜花東,2018,13,46.44
雲嘉南,2018,13,81.86
高屏,2018,13,75.82
中彰投,2018,14,79.01
北北基桃竹苗,2018,14,90.0
宜花東,2018,14,46.64
雲嘉南,2018,14,71.39
高屏,2018,14,67.81
中彰投,2018,15,78.01
北北基桃竹苗,2018,15,118.22
宜花東,2018,15,47.47
雲嘉南,2018,15,73.36
高屏,2018,15,68.6
中彰投,2018,16,100.31
北北基桃竹苗,2018,16,106.41
宜花東,2018,16,51.14
雲嘉南,2018,16,84.26
高屏,2018,16,79.35
中彰投,2018,17,98.59
北北基桃竹苗,2018,17,110.1
宜花東,2018,17,49.49
雲嘉南,2018,17,77.08
高屏,2018,17,64.14
中彰投,2018,18,78.22
北北基桃竹苗,2018,18,99.56
宜花東,2018,18,45.82
雲嘉南,2018,18,62.05
高屏,2018,18,59.17
中彰投,2018,19,83.54
北北基桃竹苗,2018,19,94.4
宜花東,2018,19,47.49
雲嘉南,2018,19,71.36
高屏,2018,19,58.35
中彰投,2018,20,60.17
北北基桃竹苗,2018,20,93.41
宜花東,2018,20,38.28
雲嘉南,2018,20,52.32
高屏,2018,20,50.44
中彰投,2018,21,73.0
北北基桃竹苗,2018,21,94.8
宜花東,2018,21,42.61
雲嘉南,2018,21,55.04
高屏,2018,21,51.41
中彰投,2018,22,67.02
北北基桃竹苗,2018,22,82.19
宜花東,2018,22,39.64
雲嘉南,2018,22,53.62
高屏,2018,22,51.73
中彰投,2018,23,69.56
北北基桃竹苗,2018,23,78.32
宜花東,2018,23,34.12
雲嘉南,2018,23,55.65
高屏,2018,23,51.67
中彰投,2018,24,74.57
北北基桃竹苗,2018,24,85.11
宜花東,2018,24,41.12
雲嘉南,2018,24,63.37
高屏,2018,24,53.11
中彰投,2018,25,50.43
北北基桃竹苗,2018,25,74.37
宜花東,2018,25,39.78
雲嘉南,2018,25,48.74
高屏,2018,25,51.35
中彰投,2018,26,56.73
北北基桃竹苗,2018,26,79.35
宜花東,2018,26,35.64
雲嘉南,2018,26,49.2
高屏,2018,26,47.32
中彰投,2018,27,51.85
北北基桃竹苗,2018,27,64.68
宜花東,2018,27,47.45
雲嘉南,2018,27,48.72
高屏,2018,27,54.84
中彰投,2018,28,57.91
北北基桃竹苗,2018,28,53.02
宜花東,2018,28,30.19
雲嘉南,2018,28,52.27
高屏,2018,28,50.48
中彰投,2018,29,59.9
北北基桃竹苗,2018,29,51.69
宜花東,2018,29,28.84
雲嘉南,2018,29,46.33
高屏,2018,29,46.15
中彰投,2018,30,55.18
北北基桃竹苗,2018,30,82.92
宜花東,2018,30,36.56
雲嘉南,2018,30,48.86
高屏,2018,30,49.92
中彰投,2018,31,48.9
北北基桃竹苗,2018,31,81.16
宜花東,2018,31,38.48
雲嘉南,2018,31,41.54
高屏,2018,31,46.57
中彰投,2018,32,55.79
北北基桃竹苗,2018,32,76.45
宜花東,2018,32,35.25
雲嘉南,2018,32,45.19
高屏,2018,32,45.67
中彰投,2018,33,54.3
北北基桃竹苗,2018,33,83.63
宜花東,2018,33,40.17
雲嘉南,2018,33,49.43
高屏,2018,33,52.41
中彰投,2018,34,55.77
北北基桃竹苗,2018,34,80.89
宜花東,2018,34,38.31
雲嘉南,2018,34,48.82
高屏,2018,34,48.1
中彰投,2018,35,54.51
北北基桃竹苗,2018,35,92.39
宜花東,2018,35,36.65
雲嘉南,2018,35,48.04
高屏,2018,35,47.82
中彰投,2018,36,56.78
北北基桃竹苗,2018,36,85.29
宜花東,2018,36,36.18
雲嘉南,2018,36,50.05
高屏,2018,36,48.46
中彰投,2018,37,79.31
北北基桃竹苗,2018,37,65.71
宜花東,2018,37,33.4
雲嘉南,2018,37,68.09
高屏,2018,37,59.65
中彰投,2018,38,70.25
北北基桃竹苗,2018,38,80.83
宜花東,2018,38,33.2
雲嘉南,2018,38,55.4
高屏,2018,38,54.64
中彰投,2018,39,57.22
北北基桃竹苗,2018,39,73.16
宜花東,2018,39,36.83
雲嘉南,2018,39,62.5
高屏,2018,39,59.99
中彰投,2018,40,81.55
北北基桃竹苗,2018,40,82.7
宜花東,2018,40,42.79
雲嘉南,2018,40,81.92
高屏,2018,40,70.12
中彰投,2018,41,87.86
北北基桃竹苗,2018,41,81.58
宜花東,2018,41,47.3
雲嘉南,2018,41,84.38
高屏,2018,41,73.83
中彰投,2018,42,91.57
北北基桃竹苗,2018,42,86.57
宜花東,2018,42,48.46
雲嘉南,2018,42,88.51
高屏,2018,42,77.34
中彰投,2018,43,91.57
北北基桃竹苗,2018,43,93.21
宜花東,2018,43,49.29
雲嘉南,2018,43,85.88
高屏,2018,43,77.68
中彰投,2018,44,99.99
北北基桃竹苗,2018,44,79.24
宜花東,2018,44,59.57
雲嘉南,2018,44,104.34
高屏,2018,44,110.72
中彰投,2018,45,109.78
北北基桃竹苗,2018,45,101.65
宜花東,2018,45,48.04
雲嘉南,2018,45,91.03
高屏,2018,45,83.38
中彰投,2018,46,111.66
北北基桃竹苗,2018,46,95.58
宜花東,2018,46,52.57
雲嘉南,2018,46,107.86
高屏,2018,46,91.9
中彰投,2018,47,104.01
北北基桃竹苗,2018,47,91.66
宜花東,2018,47,52.21
雲嘉南,2018,47,96.17
高屏,2018,47,96.66
中彰投,2018,48,112.08
北北基桃竹苗,2018,48,110.0
宜花東,2018,48,57.75
雲嘉南,2018,48,106.51
高屏,2018,48,101.79
中彰投,2018,49,103.49
北北基桃竹苗,2018,49,98.63
宜花東,2018,49,55.23
雲嘉南,2018,49,101.58
高屏,2018,49,104.54
中彰投,2018,50,102.49
北北基桃竹苗,2018,50,85.48
宜花東,2018,50,57.31
雲嘉南,2018,50,103.09
高屏,2018,50,112.64
中彰投,2018,51,124.03
北北基桃竹苗,2018,51,128.57
宜花東,2018,51,63.19
雲嘉南,2018,51,118.97
高屏,2018,51,112.84
中彰投,2018,52,85.01
北北基桃竹苗,2018,52,70.15
宜花東,2018,52,51.59
雲嘉南,2018,52,88.49
高屏,2018,52,102.31
中彰投,2019,1,112.52
北北基桃竹苗,2019,1,94.28
宜花東,2019,1,61.94
雲嘉南,2019,1,106.76
高屏,2019,1,116.21
中彰投,2019,2,115.86
北北基桃竹苗,2019,2,104.78
宜花東,2019,2,61.87
雲嘉南,2019,2,105.86
高屏,2019,2,111.12
中彰投,2019,3,105.25
北北基桃竹苗,2019,3,108.75
宜花東,2019,3,58.76
雲嘉南,2019,3,99.99
高屏,2019,3,104.7
中彰投,2019,4,113.76
北北基桃竹苗,2019,4,104.22
宜花東,2019,4,63.56
雲嘉南,2019,4,111.04
高屏,2019,4,114.69
